match_id,season,team,batsman,runs,balls_faced,fours,sixes,dismissed,strike_rate
45,2012,Royal Challengers Bangalore,Dinesh Karthik,32,32,5,1,True,100.0
46,2012,Delhi Capitals,David Warner,37,41,4,1,False,90.24
46,2012,Delhi Capitals,Prithvi Shaw,25,25,4,2,True,100.0
46,2012,Delhi Capitals,Rishabh Pant,51,57,6,3,True,89.47
46,2012,Delhi Capitals,Axar Patel,15,21,2,0,False,71.43
46,2012,Rajasthan Royals,Jos Buttler,75,83,8,6,False,90.36
46,2012,Rajasthan Royals,Sanju Samson,45,59,7,2,False,76.27
46,2012,Rajasthan Royals,Yashasvi Jaiswal,49,55,7,4,True,89.09
46,2012,Rajasthan Royals,Devdutt Padikkal,24,34,2,1,True,70.59
47,2012,Kolkata Knight Riders,Shreyas Iyer,42,42,5,4,True,100.0
47,2012,Kolkata Knight Riders,Venkatesh Iyer,19,35,3,0,True,54.29
47,2012,Kolkata Knight Riders,Andre Russell,28,31,2,2,False,90.32
47,2012,Kolkata Knight Riders,Nitish Rana,19,19,2,1,True,100.0
47,2012,Chennai Super Kings,MS Dhoni,38,38,3,4,True,100.0
47,2012,Chennai Super Kings,Ruturaj Gaikwad,25,25,3,1,True,100.0
47,2012,Chennai Super Kings,Devon Conway,89,119,13,3,True,74.79
47,2012,Chennai Super Kings,Ambati Rayudu,24,25,2,1,True,96.0
48,2012,Sunrisers Hyderabad,Kane Williamson,0,0,0,0,True,0.0
48,2012,Sunrisers Hyderabad,Abhishek Sharma,0,0,0,0,True,0.0
48,2012,Sunrisers Hyderabad,Rahul Tripathi,38,38,6,3,True,100.0
48,2012,Sunrisers Hyderabad,Nicholas Pooran,25,25,2,1,True,100.0
48,2012,Mumbai Indians,Rohit Sharma,55,78,6,5,True,70.51
48,2012,Mumbai Indians,Ishan Kishan,26,26,2,1,True,100.0
48,2012,Mumbai Indians,Suryakumar Yadav,54,68,5,4,True,79.41
48,2012,Mumbai Indians,Hardik Pandya,51,57,6,1,True,89.47
49,2012,Sunrisers Hyderabad,Kane Williamson,59,89,9,3,True,66.29
49,2012,Sunrisers Hyderabad,Abhishek Sharma,19,40,2,1,True,47.5
49,2012,Sunrisers Hyderabad,Rahul Tripathi,36,47,6,3,False,76.6
49,2012,Sunrisers Hyderabad,Nicholas Pooran,69,85,5,7,True,81.18
49,2012,Royal Challengers Bangalore,Virat Kohli,62,67,6,6,True,92.54
49,2012,Royal Challengers Bangalore,Faf du Plessis,67,84,7,6,True,79.76
49,2012,Royal Challengers Bangalore,Glenn Maxwell,80,105,11,5,True,76.19
49,2012,Royal Challengers Bangalore,Dinesh Karthik,37,51,5,1,True,72.55
50,2012,Rajasthan Royals,Jos Buttler,56,56,5,2,True,100.0
50,2012,Rajasthan Royals,Sanju Samson,49,49,5,2,True,100.0
50,2012,Rajasthan Royals,Yashasvi Jaiswal,64,81,10,4,False,79.01
50,2012,Rajasthan Royals,Devdutt Padikkal,64,86,8,5,False,74.42
50,2012,Delhi Capitals,David Warner,77,111,10,2,True,69.37
50,2012,Delhi Capitals,Prithvi Shaw,18,32,3,1,True,56.25
50,2012,Delhi Capitals,Rishabh Pant,30,46,3,2,False,65.22
50,2012,Delhi Capitals,Axar Patel,60,82,8,6,True,73.17
51,2012,Mumbai Indians,Rohit Sharma,47,47,6,3,True,100.0
51,2012,Mumbai Indians,Ishan Kishan,19,34,2,1,True,55.88
51,2012,Mumbai Indians,Suryakumar Yadav,22,29,2,2,False,75.86
51,2012,Mumbai Indians,Hardik Pandya,19,36,2,0,True,52.78
51,2012,Chennai Super Kings,MS Dhoni,44,62,7,2,True,70.97
51,2012,Chennai Super Kings,Ruturaj Gaikwad,34,34,3,1,False,100.0
51,2012,Chennai Super Kings,Devon Conway,41,52,3,1,False,78.85
51,2012,Chennai Super Kings,Ambati Rayudu,6,6,0,0,True,100.0
52,2012,Punjab Kings,Shikhar Dhawan,79,102,9,7,True,77.45
52,2012,Punjab Kings,Jonny Bairstow,53,53,5,5,True,100.0
52,2012,Punjab Kings,Liam Livingstone,61,84,9,3,True,72.62
52,2012,Punjab Kings,Sam Curran,38,52,3,3,True,73.08
52,2012,Kolkata Knight Riders,Shreyas Iyer,19,19,2,1,False,100.0
52,2012,Kolkata Knight Riders,Venkatesh Iyer,38,50,3,1,True,76.0
52,2012,Kolkata Knight Riders,Andre Russell,39,54,4,2,True,72.22
52,2012,Kolkata Knight Riders,Nitish Rana,21,29,3,1,True,72.41
53,2012,Mumbai Indians,Rohit Sharma,69,69,8,3,True,100.0
53,2012,Mumbai Indians,Ishan Kishan,7,16,1,0,True,43.75
53,2012,Mumbai Indians,Suryakumar Yadav,25,42,3,1,False,59.52
53,2012,Mumbai Indians,Hardik Pandya,3,3,0,0,True,100.0
53,2012,Delhi Capitals,David Warner,6,16,0,0,True,37.5
53,2012,Delhi Capitals,Prithvi Shaw,21,25,1,2,False,84.0
53,2012,Delhi Capitals,Rishabh Pant,44,52,3,3,True,84.62
53,2012,Delhi Capitals,Axar Patel,0,0,0,0,True,0.0
54,2012,Kolkata Knight Riders,Shreyas Iyer,32,32,4,1,False,100.0
54,2012,Kolkata Knight Riders,Venkatesh Iyer,27,27,3,0,True,100.0
54,2012,Kolkata Knight Riders,Andre Russell,24,35,2,1,True,68.57
54,2012,Kolkata Knight Riders,Nitish Rana,36,38,3,2,True,94.74
54,2012,Rajasthan Royals,Jos Buttler,36,51,3,1,True,70.59
54,2012,Rajasthan Royals,Sanju Samson,75,76,6,8,False,98.68
54,2012,Rajasthan Royals,Yashasvi Jaiswal,61,76,5,4,True,80.26
54,2012,Rajasthan Royals,Devdutt Padikkal,49,64,5,5,True,76.56
55,2012,Chennai Super Kings,MS Dhoni,74,74,11,5,True,100.0
55,2012,Chennai Super Kings,Ruturaj Gaikwad,56,80,6,6,True,70.0
55,2012,Chennai Super Kings,Devon Conway,53,53,6,4,True,100.0
55,2012,Chennai Super Kings,Ambati Rayudu,43,43,6,4,False,100.0
55,2012,Punjab Kings,Shikhar Dhawan,40,60,4,4,True,66.67
55,2012,Punjab Kings,Jonny Bairstow,42,61,6,3,True,68.85
55,2012,Punjab Kings,Liam Livingstone,35,47,4,1,True,74.47
55,2012,Punjab Kings,Sam Curran,11,16,0,0,False,68.75
56,2012,Sunrisers Hyderabad,Kane Williamson,59,59,5,4,True,100.0
56,2012,Sunrisers Hyderabad,Abhishek Sharma,37,38,4,1,True,97.37
56,2012,Sunrisers Hyderabad,Rahul Tripathi,0,20,0,0,True,0.0
56,2012,Sunrisers Hyderabad,Nicholas Pooran,33,39,2,2,True,84.62
56,2012,Royal Challengers Bangalore,Virat Kohli,44,53,3,1,True,83.02
56,2012,Royal Challengers Bangalore,Faf du Plessis,37,37,5,1,False,100.0
56,2012,Royal Challengers Bangalore,Glenn Maxwell,25,38,2,1,True,65.79
56,2012,Royal Challengers Bangalore,Dinesh Karthik,35,35,3,2,False,100.0
57,2013,Chennai Super Kings,MS Dhoni,67,67,5,2,True,100.0
57,2013,Chennai Super Kings,Ruturaj Gaikwad,29,52,3,1,True,55.77
57,2013,Chennai Super Kings,Devon Conway,31,32,2,3,True,96.88
57,2013,Chennai Super Kings,Ambati Rayudu,33,50,3,1,True,66.0
57,2013,Delhi Capitals,David Warner,31,39,3,3,True,79.49
57,2013,Delhi Capitals,Prithvi Shaw,75,102,12,4,True,73.53
57,2013,Delhi Capitals,Rishabh Pant,90,106,13,7,True,84.91
57,2013,Delhi Capitals,Axar Patel,58,64,6,5,True,90.62
58,2013,Mumbai Indians,Rohit Sharma,45,56,3,4,True,80.36
58,2013,Mumbai Indians,Ishan Kishan,62,62,7,4,False,100.0
58,2013,Mumbai Indians,Suryakumar Yadav,46,46,5,1,True,100.0
58,2013,Mumbai Indians,Hardik Pandya,28,28,4,2,True,100.0
58,2013,Sunrisers Hyderabad,Kane Williamson,36,48,3,3,True,75.0
58,2013,Sunrisers Hyderabad,Abhishek Sharma,20,20,1,2,True,100.0
58,2013,Sunrisers Hyderabad,Rahul Tripathi,29,34,4,1,True,85.29
58,2013,Sunrisers Hyderabad,Nicholas Pooran,16,16,2,0,True,100.0
59,2013,Kolkata Knight Riders,Shreyas Iyer,27,27,3,2,True,100.0
59,2013,Kolkata Knight Riders,Venkatesh Iyer,37,42,4,3,True,88.1
59,2013,Kolkata Knight Riders,Andre Russell,48,58,4,3,True,82.76
59,2013,Kolkata Knight Riders,Nitish Rana,52,83,6,4,False,62.65
59,2013,Rajasthan Royals,Jos Buttler,55,67,7,5,True,82.09
59,2013,Rajasthan Royals,Sanju Samson,44,54,6,2,True,81.48
59,2013,Rajasthan Royals,Yashasvi Jaiswal,27,27,2,2,True,100.0
59,2013,Rajasthan Royals,Devdutt Padikkal,73,75,6,2,True,97.33
60,2013,Royal Challengers Bangalore,Virat Kohli,50,76,4,3,True,65.79
60,2013,Royal Challengers Bangalore,Faf du Plessis,57,65,6,3,True,87.69
60,2013,Royal Challengers Bangalore,Glenn Maxwell,51,51,7,4,False,100.0
60,2013,Royal Challengers Bangalore,Dinesh Karthik,40,48,3,3,True,83.33
60,2013,Punjab Kings,Shikhar Dhawan,8,20,0,0,True,40.0
60,2013,Punjab Kings,Jonny Bairstow,27,27,3,3,True,100.0
60,2013,Punjab Kings,Liam Livingstone,70,85,12,6,False,82.35
60,2013,Punjab Kings,Sam Curran,30,30,3,3,True,100.0
61,2013,Punjab Kings,Shikhar Dhawan,38,49,3,3,True,77.55
61,2013,Punjab Kings,Jonny Bairstow,15,21,1,0,True,71.43
61,2013,Punjab Kings,Liam Livingstone,63,83,6,4,True,75.9
61,2013,Punjab Kings,Sam Curran,50,53,8,3,False,94.34
61,2013,Kolkata Knight Riders,Shreyas Iyer,36,47,5,3,True,76.6
61,2013,Kolkata Knight Riders,Venkatesh Iyer,48,58,5,4,True,82.76
61,2013,Kolkata Knight Riders,Andre Russell,39,71,5,4,False,54.93
61,2013,Kolkata Knight Riders,Nitish Rana,33,48,5,1,False,68.75
62,2013,Rajasthan Royals,Jos Buttler,41,45,4,2,True,91.11
62,2013,Rajasthan Royals,Sanju Samson,38,44,3,3,True,86.36
62,2013,Rajasthan Royals,Yashasvi Jaiswal,55,58,8,6,True,94.83
62,2013,Rajasthan Royals,Devdutt Padikkal,42,43,5,3,True,97.67
62,2013,Delhi Capitals,David Warner,30,54,4,1,True,55.56
62,2013,Delhi Capitals,Prithvi Shaw,37,56,3,3,True,66.07
62,2013,Delhi Capitals,Rishabh Pant,18,44,2,1,True,40.91
62,2013,Delhi Capitals,Axar Patel,55,76,6,6,True,72.37
63,2013,Sunrisers Hyderabad,Kane Williamson,10,20,1,0,True,50.0
63,2013,Sunrisers Hyderabad,Abhishek Sharma,31,42,4,2,False,73.81
63,2013,Sunrisers Hyderabad,Rahul Tripathi,36,44,3,1,True,81.82
63,2013,Sunrisers Hyderabad,Nicholas Pooran,31,33,3,1,True,93.94
63,2013,Mumbai Indians,Rohit Sharma,35,40,5,2,True,87.5
63,2013,Mumbai Indians,Ishan Kishan,63,71,6,6,True,88.73
63,2013,Mumbai Indians,Suryakumar Yadav,16,16,1,1,True,100.0
63,2013,Mumbai Indians,Hardik Pandya,54,54,9,3,False,100.0
64,2013,Royal Challengers Bangalore,Virat Kohli,56,56,7,6,True,100.0
64,2013,Royal Challengers Bangalore,Faf du Plessis,48,86,5,4,False,55.81
64,2013,Royal Challengers Bangalore,Glenn Maxwell,46,58,7,2,True,79.31
64,2013,Royal Challengers Bangalore,Dinesh Karthik,17,17,1,1,True,100.0
64,2013,Chennai Super Kings,MS Dhoni,68,77,7,4,True,88.31
64,2013,Chennai Super Kings,Ruturaj Gaikwad,66,79,10,2,False,83.54
64,2013,Chennai Super Kings,Devon Conway,50,59,6,5,False,84.75
64,2013,Chennai Super Kings,Ambati Rayudu,50,50,8,5,True,100.0
65,2013,Delhi Capitals,David Warner,58,70,6,6,True,82.86
65,2013,Delhi Capitals,Prithvi Shaw,13,17,1,0,True,76.47
65,2013,Delhi Capitals,Rishabh Pant,21,21,3,2,True,100.0
65,2013,Delhi Capitals,Axar Patel,59,72,6,5,False,81.94
65,2013,Royal Challengers Bangalore,Virat Kohli,25,25,3,1,True,100.0
65,2013,Royal Challengers Bangalore,Faf du Plessis,45,67,3,5,True,67.16
65,2013,Royal Challengers Bangalore,Glenn Maxwell,38,47,6,1,True,80.85
65,2013,Royal Challengers Bangalore,Dinesh Karthik,38,47,4,2,True,80.85
66,2013,Chennai Super Kings,MS Dhoni,43,67,5,4,True,64.18
66,2013,Chennai Super Kings,Ruturaj Gaikwad,71,83,10,4,True,85.54
66,2013,Chennai Super Kings,Devon Conway,44,44,7,2,True,100.0
66,2013,Chennai Super Kings,Ambati Rayudu,65,88,10,2,True,73.86
66,2013,Mumbai Indians,Rohit Sharma,25,32,4,1,False,78.12
66,2013,Mumbai Indians,Ishan Kishan,54,54,5,2,False,100.0
66,2013,Mumbai Indians,Suryakumar Yadav,54,69,4,3,True,78.26
66,2013,Mumbai Indians,Hardik Pandya,7,21,0,0,False,33.33
67,2013,Punjab Kings,Shikhar Dhawan,42,47,4,2,True,89.36
67,2013,Punjab Kings,Jonny Bairstow,76,99,8,7,True,76.77
67,2013,Punjab Kings,Liam Livingstone,72,84,7,2,False,85.71
67,2013,Punjab Kings,Sam Curran,70,72,5,6,True,97.22
67,2013,Sunrisers Hyderabad,Kane Williamson,35,55,3,1,True,63.64
67,2013,Sunrisers Hyderabad,Abhishek Sharma,54,54,5,5,True,100.0
67,2013,Sunrisers Hyderabad,Rahul Tripathi,63,69,7,2,True,91.3
67,2013,Sunrisers Hyderabad,Nicholas Pooran,80,102,8,5,True,78.43
68,2013,Rajasthan Royals,Jos Buttler,25,31,2,2,True,80.65
68,2013,Rajasthan Royals,Sanju Samson,74,82,8,8,True,90.24
68,2013,Rajasthan Royals,Yashasvi Jaiswal,67,82,5,3,True,81.71
68,2013,Rajasthan Royals,Devdutt Padikkal,64,68,11,4,True,94.12
68,2013,Kolkata Knight Riders,Shreyas Iyer,34,34,3,3,True,100.0
68,2013,Kolkata Knight Riders,Venkatesh Iyer,56,73,6,3,False,76.71
68,2013,Kolkata Knight Riders,Andre Russell,65,72,11,5,True,90.28
68,2013,Kolkata Knight Riders,Nitish Rana,52,66,6,1,True,78.79
69,2013,Rajasthan Royals,Jos Buttler,76,76,9,6,True,100.0
69,2013,Rajasthan Royals,Sanju Samson,31,43,2,2,True,72.09
69,2013,Rajasthan Royals,Yashasvi Jaiswal,50,56,4,3,True,89.29
69,2013,Rajasthan Royals,Devdutt Padikkal,74,93,8,8,True,79.57
69,2013,Kolkata Knight Riders,Shreyas Iyer,45,45,4,2,True,100.0
69,2013,Kolkata Knight Riders,Venkatesh Iyer,65,66,10,5,True,98.48
69,2013,Kolkata Knight Riders,Andre Russell,63,90,9,6,False,70.0
69,2013,Kolkata Knight Riders,Nitish Rana,18,30,2,0,False,60.0
70,2013,Chennai Super Kings,MS Dhoni,9,21,0,0,True,42.86
70,2013,Chennai Super Kings,Ruturaj Gaikwad,45,50,3,2,True,90.0
70,2013,Chennai Super Kings,Devon Conway,51,55,7,5,True,92.73
70,2013,Chennai Super Kings,Ambati Rayudu,29,29,3,2,False,100.0
70,2013,Mumbai Indians,Rohit Sharma,49,67,6,5,True,73.13
70,2013,Mumbai Indians,Ishan Kishan,42,58,4,1,True,72.41
70,2013,Mumbai Indians,Suryakumar Yadav,35,35,4,2,True,100.0
70,2013,Mumbai Indians,Hardik Pandya,34,34,4,3,True,100.0
71,2013,Sunrisers Hyderabad,Kane Williamson,39,40,3,2,True,97.5
71,2013,Sunrisers Hyderabad,Abhishek Sharma,4,4,0,0,False,100.0
71,2013,Sunrisers Hyderabad,Rahul Tripathi,47,49,5,3,False,95.92
71,2013,Sunrisers Hyderabad,Nicholas Pooran,46,61,4,1,False,75.41
71,2013,Punjab Kings,Shikhar Dhawan,52,52,8,5,True,100.0
71,2013,Punjab Kings,Jonny Bairstow,36,38,3,2,True,94.74
71,2013,Punjab Kings,Liam Livingstone,15,15,1,1,True,100.0
71,2013,Punjab Kings,Sam Curran,46,63,5,4,True,73.02
72,2013,Delhi Capitals,David Warner,79,95,6,6,True,83.16
72,2013,Delhi Capitals,Prithvi Shaw,49,53,8,2,True,92.45
72,2013,Delhi Capitals,Rishabh Pant,49,53,6,3,True,92.45
72,2013,Delhi Capitals,Axar Patel,38,42,4,1,False,90.48
72,2013,Royal Challengers Bangalore,Virat Kohli,38,56,5,2,True,67.86
72,2013,Royal Challengers Bangalore,Faf du Plessis,43,60,4,2,True,71.67
72,2013,Royal Challengers Bangalore,Glenn Maxwell,17,18,1,1,True,94.44
72,2013,Royal Challengers Bangalore,Dinesh Karthik,31,32,3,2,True,96.88
73,2013,Mumbai Indians,Rohit Sharma,55,69,7,5,True,79.71
73,2013,Mumbai Indians,Ishan Kishan,43,61,3,4,False,70.49
73,2013,Mumbai Indians,Suryakumar Yadav,53,53,5,5,True,100.0
73,2013,Mumbai Indians,Hardik Pandya,67,75,8,6,True,89.33
73,2013,Rajasthan Royals,Jos Buttler,46,48,5,2,True,95.83
73,2013,Rajasthan Royals,Sanju Samson,34,38,4,1,False,89.47
73,2013,Rajasthan Royals,Yashasvi Jaiswal,29,31,2,2,True,93.55
73,2013,Rajasthan Royals,Devdutt Padikkal,29,35,2,2,False,82.86
74,2013,Royal Challengers Bangalore,Virat Kohli,49,59,5,5,True,83.05
74,2013,Royal Challengers Bangalore,Faf du Plessis,37,48,4,4,True,77.08
74,2013,Royal Challengers Bangalore,Glenn Maxwell,56,56,8,6,True,100.0
74,2013,Royal Challengers Bangalore,Dinesh Karthik,46,63,3,2,True,73.02
74,2013,Chennai Super Kings,MS Dhoni,32,34,3,1,True,94.12
74,2013,Chennai Super Kings,Ruturaj Gaikwad,52,66,8,4,True,78.79
74,2013,Chennai Super Kings,Devon Conway,46,46,5,1,True,100.0
74,2013,Chennai Super Kings,Ambati Rayudu,42,48,4,2,True,87.5
75,2013,Sunrisers Hyderabad,Kane Williamson,25,28,3,2,True,89.29
75,2013,Sunrisers Hyderabad,Abhishek Sharma,66,89,8,6,True,74.16
75,2013,Sunrisers Hyderabad,Rahul Tripathi,32,38,4,2,True,84.21
75,2013,Sunrisers Hyderabad,Nicholas Pooran,39,46,4,2,False,84.78
75,2013,Kolkata Knight Riders,Shreyas Iyer,84,103,10,9,True,81.55
75,2013,Kolkata Knight Riders,Venkatesh Iyer,81,95,12,8,False,85.26
75,2013,Kolkata Knight Riders,Andre Russell,35,40,2,3,False,87.5
75,2013,Kolkata Knight Riders,Nitish Rana,42,45,3,4,True,93.33
76,2013,Punjab Kings,Shikhar Dhawan,32,32,5,1,True,100.0
76,2013,Punjab Kings,Jonny Bairstow,30,30,4,2,True,100.0
76,2013,Punjab Kings,Liam Livingstone,28,28,4,1,False,100.0
76,2013,Punjab Kings,Sam Curran,13,14,2,0,True,92.86
76,2013,Delhi Capitals,David Warner,50,78,4,5,True,64.1
76,2013,Delhi Capitals,Prithvi Shaw,45,54,3,1,True,83.33
76,2013,Delhi Capitals,Rishabh Pant,59,69,7,3,True,85.51
76,2013,Delhi Capitals,Axar Patel,51,52,6,5,False,98.08
77,2013,Sunrisers Hyderabad,Kane Williamson,50,60,7,3,False,83.33
77,2013,Sunrisers Hyderabad,Abhishek Sharma,35,35,5,1,True,100.0
77,2013,Sunrisers Hyderabad,Rahul Tripathi,40,46,6,3,True,86.96
77,2013,Sunrisers Hyderabad,Nicholas Pooran,27,44,3,2,True,61.36
77,2013,Kolkata Knight Riders,Shreyas Iyer,44,63,6,2,True,69.84
77,2013,Kolkata Knight Riders,Venkatesh Iyer,66,73,9,7,True,90.41
77,2013,Kolkata Knight Riders,Andre Russell,81,109,14,8,True,74.31
77,2013,Kolkata Knight Riders,Nitish Rana,80,99,12,3,False,80.81
78,2013,Rajasthan Royals,Jos Buttler,6,15,0,0,False,40.0
78,2013,Rajasthan Royals,Sanju Samson,95,113,9,7,True,84.07
78,2013,Rajasthan Royals,Yashasvi Jaiswal,54,64,7,3,False,84.38
78,2013,Rajasthan Royals,Devdutt Padikkal,42,42,4,2,False,100.0
78,2013,Chennai Super Kings,MS Dhoni,41,41,6,2,True,100.0
78,2013,Chennai Super Kings,Ruturaj Gaikwad,48,50,4,2,True,96.0
78,2013,Chennai Super Kings,Devon Conway,39,39,6,1,True,100.0
78,2013,Chennai Super Kings,Ambati Rayudu,53,67,5,3,False,79.1
79,2013,Punjab Kings,Shikhar Dhawan,27,30,3,1,False,90.0
79,2013,Punjab Kings,Jonny Bairstow,54,61,9,3,True,88.52
79,2013,Punjab Kings,Liam Livingstone,75,92,8,7,True,81.52
79,2013,Punjab Kings,Sam Curran,38,40,4,2,True,95.0
79,2013,Mumbai Indians,Rohit Sharma,35,57,5,2,True,61.4
79,2013,Mumbai Indians,Ishan Kishan,25,43,2,2,True,58.14
79,2013,Mumbai Indians,Suryakumar Yadav,29,34,3,3,True,85.29
79,2013,Mumbai Indians,Hardik Pandya,62,65,10,4,True,95.38
80,2013,Royal Challengers Bangalore,Virat Kohli,54,54,7,2,True,100.0
80,2013,Royal Challengers Bangalore,Faf du Plessis,19,19,2,1,True,100.0
80,2013,Royal Challengers Bangalore,Glenn Maxwell,9,9,1,1,False,100.0
80,2013,Royal Challengers Bangalore,Dinesh Karthik,12,12,1,1,False,100.0
80,2013,Delhi Capitals,David Warner,41,42,5,4,False,97.62
80,2013,Delhi Capitals,Prithvi Shaw,40,42,6,2,True,95.24
80,2013,Delhi Capitals,Rishabh Pant,56,70,9,6,False,80.0
80,2013,Delhi Capitals,Axar Patel,72,111,9,4,True,64.86
81,2013,Punjab Kings,Shikhar Dhawan,75,91,7,5,True,82.42
81,2013,Punjab Kings,Jonny Bairstow,35,41,4,1,False,85.37
81,2013,Punjab Kings,Liam Livingstone,49,50,4,3,True,98.0
81,2013,Punjab Kings,Sam Curran,36,36,3,2,True,100.0
81,2013,Royal Challengers Bangalore,Virat Kohli,52,69,4,4,False,75.36
81,2013,Royal Challengers Bangalore,Faf du Plessis,75,99,9,5,True,75.76
81,2013,Royal Challengers Bangalore,Glenn Maxwell,29,37,3,1,True,78.38
81,2013,Royal Challengers Bangalore,Dinesh Karthik,49,51,7,2,True,96.08
82,2013,Kolkata Knight Riders,Shreyas Iyer,96,100,14,5,False,96.0
82,2013,Kolkata Knight Riders,Venkatesh Iyer,22,24,3,1,True,91.67
82,2013,Kolkata Knight Riders,Andre Russell,17,25,2,1,True,68.0
82,2013,Kolkata Knight Riders,Nitish Rana,62,70,10,4,True,88.57
82,2013,Rajasthan Royals,Jos Buttler,20,33,2,1,False,60.61
82,2013,Rajasthan Royals,Sanju Samson,20,20,3,0,True,100.0
82,2013,Rajasthan Royals,Yashasvi Jaiswal,50,65,8,5,True,76.92
82,2013,Rajasthan Royals,Devdutt Padikkal,45,64,6,1,True,70.31
83,2013,Mumbai Indians,Rohit Sharma,30,44,2,1,False,68.18
83,2013,Mumbai Indians,Ishan Kishan,25,48,2,1,True,52.08
83,2013,Mumbai Indians,Suryakumar Yadav,36,49,4,2,True,73.47
83,2013,Mumbai Indians,Hardik Pandya,31,39,3,1,True,79.49
83,2013,Delhi Capitals,David Warner,25,26,3,0,True,96.15
83,2013,Delhi Capitals,Prithvi Shaw,6,6,0,0,False,100.0
83,2013,Delhi Capitals,Rishabh Pant,30,30,4,3,True,100.0
83,2013,Delhi Capitals,Axar Patel,14,19,1,1,False,73.68
84,2013,Sunrisers Hyderabad,Kane Williamson,50,78,7,4,True,64.1
84,2013,Sunrisers Hyderabad,Abhishek Sharma,79,102,12,7,False,77.45
84,2013,Sunrisers Hyderabad,Rahul Tripathi,41,41,7,2,True,100.0
84,2013,Sunrisers Hyderabad,Nicholas Pooran,30,36,3,3,True,83.33
84,2013,Chennai Super Kings,MS Dhoni,72,104,11,6,True,69.23
84,2013,Chennai Super Kings,Ruturaj Gaikwad,35,38,3,3,False,92.11
84,2013,Chennai Super Kings,Devon Conway,53,67,5,2,False,79.1
84,2013,Chennai Super Kings,Ambati Rayudu,85,114,13,7,False,74.56
85,2014,Punjab Kings,Shikhar Dhawan,50,80,8,2,True,62.5
85,2014,Punjab Kings,Jonny Bairstow,42,49,7,2,False,85.71
85,2014,Punjab Kings,Liam Livingstone,38,52,5,1,True,73.08
85,2014,Punjab Kings,Sam Curran,63,67,6,6,True,94.03
85,2014,Sunrisers Hyderabad,Kane Williamson,34,53,5,3,True,64.15
85,2014,Sunrisers Hyderabad,Abhishek Sharma,32,50,3,3,True,64.0
85,2014,Sunrisers Hyderabad,Rahul Tripathi,11,18,1,1,True,61.11
85,2014,Sunrisers Hyderabad,Nicholas Pooran,0,18,0,0,True,0.0
86,2014,Royal Challengers Bangalore,Virat Kohli,42,42,6,1,True,100.0
86,2014,Royal Challengers Bangalore,Faf du Plessis,25,35,2,1,False,71.43
86,2014,Royal Challengers Bangalore,Glenn Maxwell,37,55,5,2,True,67.27
86,2014,Royal Challengers Bangalore,Dinesh Karthik,64,91,6,2,True,70.33
86,2014,Delhi Capitals,David Warner,31,37,3,1,True,83.78
86,2014,Delhi Capitals,Prithvi Shaw,51,59,7,2,True,86.44
86,2014,Delhi Capitals,Rishabh Pant,46,60,4,4,False,76.67
86,2014,Delhi Capitals,Axar Patel,41,41,4,1,True,100.0
87,2014,Chennai Super Kings,MS Dhoni,46,61,4,1,True,75.41
87,2014,Chennai Super Kings,Ruturaj Gaikwad,44,60,6,2,True,73.33
87,2014,Chennai Super Kings,Devon Conway,38,42,5,1,False,90.48
87,2014,Chennai Super Kings,Ambati Rayudu,52,52,6,4,True,100.0
87,2014,Rajasthan Royals,Jos Buttler,58,71,5,1,False,81.69
87,2014,Rajasthan Royals,Sanju Samson,40,40,5,2,True,100.0
87,2014,Rajasthan Royals,Yashasvi Jaiswal,54,77,9,3,True,70.13
87,2014,Rajasthan Royals,Devdutt Padikkal,46,72,4,4,True,63.89
88,2014,Kolkata Knight Riders,Shreyas Iyer,36,36,4,2,True,100.0
88,2014,Kolkata Knight Riders,Venkatesh Iyer,47,47,7,4,True,100.0
88,2014,Kolkata Knight Riders,Andre Russell,36,36,3,3,False,100.0
88,2014,Kolkata Knight Riders,Nitish Rana,63,68,8,2,True,92.65
88,2014,Mumbai Indians,Rohit Sharma,48,59,7,3,False,81.36
88,2014,Mumbai Indians,Ishan Kishan,65,80,7,5,True,81.25
88,2014,Mumbai Indians,Suryakumar Yadav,29,32,2,0,False,90.62
88,2014,Mumbai Indians,Hardik Pandya,35,35,5,2,True,100.0
89,2014,Punjab Kings,Shikhar Dhawan,63,88,7,1,True,71.59
89,2014,Punjab Kings,Jonny Bairstow,49,63,6,3,True,77.78
89,2014,Punjab Kings,Liam Livingstone,61,81,5,6,True,75.31
89,2014,Punjab Kings,Sam Curran,45,55,4,2,True,81.82
89,2014,Chennai Super Kings,MS Dhoni,82,113,12,2,True,72.57
89,2014,Chennai Super Kings,Ruturaj Gaikwad,51,58,4,5,True,87.93
89,2014,Chennai Super Kings,Devon Conway,0,3,0,0,False,0.0
89,2014,Chennai Super Kings,Ambati Rayudu,77,99,10,2,True,77.78
90,2014,Delhi Capitals,David Warner,42,56,7,3,True,75.0
90,2014,Delhi Capitals,Prithvi Shaw,27,33,3,1,True,81.82
90,2014,Delhi Capitals,Rishabh Pant,73,84,7,3,True,86.9
90,2014,Delhi Capitals,Axar Patel,50,64,6,3,True,78.12
90,2014,Mumbai Indians,Rohit Sharma,24,38,3,0,False,63.16
90,2014,Mumbai Indians,Ishan Kishan,55,55,5,5,False,100.0
90,2014,Mumbai Indians,Suryakumar Yadav,65,93,11,2,True,69.89
90,2014,Mumbai Indians,Hardik Pandya,73,80,10,3,True,91.25
